,index,ts_code,symbol,name,area,industry,market,list_date
3508,3508,603228.SH,603228,景旺电子,深圳,元器件,主板,20170106
3509,3509,603229.SH,603229,奥翔药业,浙江,化学制药,主板,20170509
3510,3510,603232.SH,603232,格尔软件,上海,软件服务,主板,20170421
3511,3511,603233.SH,603233,大参林,广东,医药商业,主板,20170731
3512,3512,603236.SH,603236,移远通信,上海,通信设备,主板,20190716
3513,3513,603238.SH,603238,诺邦股份,浙江,纺织,主板,20170222
3514,3514,603239.SH,603239,浙江仙通,浙江,汽车配件,主板,20161230
3515,3515,603256.SH,603256,宏和科技,上海,玻璃,主板,20190719
3516,3516,603258.SH,603258,电魂网络,浙江,互联网,主板,20161026
3517,3517,603259.SH,603259,药明康德,江苏,化学制药,主板,20180508
3518,3518,603260.SH,603260,合盛硅业,浙江,化工原料,主板,20171030
3519,3519,603266.SH,603266,天龙股份,浙江,塑料,主板,20170110
3520,3520,603267.SH,603267,鸿远电子,北京,元器件,主板,20190515
3521,3521,603268.SH,603268,松发股份,广东,陶瓷,主板,20150319
3522,3522,603269.SH,603269,海鸥股份,江苏,机械基件,主板,20170517
3523,3523,603277.SH,603277,银都股份,浙江,专用机械,主板,20170911
3524,3524,603278.SH,603278,大业股份,山东,钢加工,主板,20171113
3525,3525,603279.SH,603279,景津环保,山东,环境保护,主板,20190729
3526,3526,603283.SH,603283,赛腾股份,江苏,专用机械,主板,20171225
3527,3527,603286.SH,603286,日盈电子,江苏,汽车配件,主板,20170627
3528,3528,603288.SH,603288,海天味业,广东,食品,主板,20140211
3529,3529,603289.SH,603289,泰瑞机器,浙江,专用机械,主板,20171031
3530,3530,603290.SH,603290,斯达半导,浙江,半导体,主板,20200204
3531,3531,603297.SH,603297,永新光学,浙江,电器仪表,主板,20180910
3532,3532,603298.SH,603298,杭叉集团,浙江,专用机械,主板,20161227
3533,3533,603299.SH,603299,苏盐井神,江苏,化工原料,主板,20151231
3534,3534,603300.SH,603300,华铁应急,浙江,专用机械,主板,20150529
3535,3535,603301.SH,603301,振德医疗,浙江,医疗保健,主板,20180412
3536,3536,603303.SH,603303,得邦照明,浙江,家用电器,主板,20170330
3537,3537,603305.SH,603305,旭升股份,浙江,汽车配件,主板,20170710
3538,3538,603306.SH,603306,华懋科技,福建,汽车配件,主板,20140926
3539,3539,603308.SH,603308,应流股份,安徽,专用机械,主板,20140122
3540,3540,603309.SH,603309,维力医疗,广东,医疗保健,主板,20150302
3541,3541,603311.SH,603311,金海高科,浙江,专用机械,主板,20150518
3542,3542,603313.SH,603313,梦百合,江苏,家居用品,主板,20161013
3543,3543,603315.SH,603315,福鞍股份,辽宁,机械基件,主板,20150424
3544,3544,603316.SH,603316,诚邦股份,浙江,建筑工程,主板,20170619
3545,3545,603317.SH,603317,天味食品,四川,食品,主板,20190416
3546,3546,603318.SH,603318,派思股份,辽宁,专用机械,主板,20150424
3547,3547,603319.SH,603319,湘油泵,湖南,汽车配件,主板,20161130
3548,3548,603320.SH,603320,迪贝电气,浙江,机械基件,主板,20170502
3549,3549,603321.SH,603321,梅轮电梯,浙江,运输设备,主板,20170915
3550,3550,603322.SH,603322,超讯通信,广东,通信设备,主板,20160728
3551,3551,603323.SH,603323,苏农银行,江苏,银行,主板,20161129
3552,3552,603326.SH,603326,我乐家居,江苏,家居用品,主板,20170616
3553,3553,603327.SH,603327,福蓉科技,四川,元器件,主板,20190523
3554,3554,603328.SH,603328,依顿电子,广东,元器件,主板,20140701
3555,3555,603329.SH,603329,上海雅仕,上海,仓储物流,主板,20171229
3556,3556,603330.SH,603330,上海天洋,上海,塑料,主板,20170213
3557,3557,603331.SH,603331,百达精工,浙江,专用机械,主板,20170705
3558,3558,603332.SH,603332,苏州龙杰,江苏,化纤,主板,20190117
3559,3559,603333.SH,603333,尚纬股份,四川,电气设备,主板,20120507
3560,3560,603335.SH,603335,迪生力,广东,汽车配件,主板,20170620
3561,3561,603336.SH,603336,宏辉果蔬,广东,农业综合,主板,20161124
3562,3562,603337.SH,603337,杰克股份,浙江,纺织机械,主板,20170119
3563,3563,603338.SH,603338,浙江鼎力,浙江,专用机械,主板,20150325
3564,3564,603339.SH,603339,四方科技,江苏,专用机械,主板,20160519
3565,3565,603345.SH,603345,安井食品,福建,食品,主板,20170222
3566,3566,603348.SH,603348,文灿股份,广东,汽车配件,主板,20180426
3567,3567,603351.SH,603351,威尔药业,江苏,化学制药,主板,20190130
3568,3568,603353.SH,603353,和顺石油,湖南,石油贸易,主板,20200407
3569,3569,603355.SH,603355,莱克电气,江苏,家用电器,主板,20150513
3570,3570,603356.SH,603356,华菱精工,安徽,机械基件,主板,20180124
3571,3571,603357.SH,603357,设计总院,安徽,建筑工程,主板,20170801
3572,3572,603358.SH,603358,华达科技,江苏,汽车配件,主板,20170125
3573,3573,603359.SH,603359,东珠生态,江苏,环境保护,主板,20170901
3574,3574,603360.SH,603360,百傲化学,辽宁,化工原料,主板,20170206
3575,3575,603363.SH,603363,傲农生物,福建,饲料,主板,20170926
3576,3576,603365.SH,603365,水星家纺,上海,纺织,主板,20171120
3577,3577,603366.SH,603366,日出东方,江苏,家用电器,主板,20120521
3578,3578,603367.SH,603367,辰欣药业,山东,化学制药,主板,20170929
3579,3579,603368.SH,603368,柳药股份,广西,医药商业,主板,20141204
3580,3580,603369.SH,603369,今世缘,江苏,白酒,主板,20140703
3581,3581,603377.SH,603377,东方时尚,北京,汽车服务,主板,20160205
3582,3582,603378.SH,603378,亚士创能,上海,染料涂料,主板,20170928
3583,3583,603379.SH,603379,三美股份,浙江,化工原料,主板,20190402
3584,3584,603380.SH,603380,易德龙,江苏,元器件,主板,20170622
3585,3585,603383.SH,603383,顶点软件,福建,软件服务,主板,20170522
3586,3586,603385.SH,603385,惠达卫浴,河北,家居用品,主板,20170405
3587,3587,603386.SH,603386,广东骏亚,广东,元器件,主板,20170912
3588,3588,603387.SH,603387,基蛋生物,江苏,医疗保健,主板,20170717
3589,3589,603388.SH,603388,元成股份,浙江,建筑工程,主板,20170324
3590,3590,603389.SH,603389,*ST亚振,江苏,家居用品,主板,20161215
3591,3591,603390.SH,603390,通达电气,广东,汽车配件,主板,20191125
3592,3592,603392.SH,603392,万泰生物,北京,医疗保健,主板,20200429
3593,3593,603393.SH,603393,新天然气,新疆,供气供热,主板,20160912
3594,3594,603396.SH,603396,金辰股份,辽宁,专用机械,主板,20171018
3595,3595,603398.SH,603398,邦宝益智,广东,文教休闲,主板,20151209
3596,3596,603399.SH,603399,吉翔股份,辽宁,小金属,主板,20120824
3597,3597,603408.SH,603408,建霖家居,福建,家居用品,主板,20200730
3598,3598,603416.SH,603416,信捷电气,江苏,电气设备,主板,20161221
3599,3599,603421.SH,603421,鼎信通讯,山东,通信设备,主板,20161011
3600,3600,603429.SH,603429,集友股份,安徽,广告包装,主板,20170124
3601,3601,603439.SH,603439,贵州三力,贵州,中成药,主板,20200428
3602,3602,603444.SH,603444,吉比特,福建,互联网,主板,20170104
3603,3603,603456.SH,603456,九洲药业,浙江,化学制药,主板,20141010
3604,3604,603458.SH,603458,勘设股份,贵州,建筑工程,主板,20170809
3605,3605,603466.SH,603466,风语筑,上海,文教休闲,主板,20171020
3606,3606,603477.SH,603477,巨星农牧,四川,纺织,主板,20171218
3607,3607,603486.SH,603486,科沃斯,江苏,家用电器,主板,20180528
3608,3608,603488.SH,603488,展鹏科技,江苏,电气设备,主板,20170516
3609,3609,603489.SH,603489,八方股份,江苏,电气设备,主板,20191111
3610,3610,603496.SH,603496,恒为科技,上海,IT设备,主板,20170607
3611,3611,603499.SH,603499,翔港科技,上海,广告包装,主板,20171016
3612,3612,603500.SH,603500,祥和实业,浙江,运输设备,主板,20170904
3613,3613,603501.SH,603501,韦尔股份,上海,半导体,主板,20170504
3614,3614,603505.SH,603505,金石资源,浙江,矿物制品,主板,20170503
3615,3615,603506.SH,603506,南都物业,浙江,房产服务,主板,20180201
3616,3616,603507.SH,603507,振江股份,江苏,钢加工,主板,20171106
3617,3617,603508.SH,603508,思维列控,河南,软件服务,主板,20151224
3618,3618,603515.SH,603515,欧普照明,上海,电气设备,主板,20160819
3619,3619,603516.SH,603516,淳中科技,北京,通信设备,主板,20180202
3620,3620,603517.SH,603517,绝味食品,湖南,食品,主板,20170317
3621,3621,603518.SH,603518,锦泓集团,江苏,服饰,主板,20141203
3622,3622,603519.SH,603519,立霸股份,江苏,家用电器,主板,20150319
3623,3623,603520.SH,603520,司太立,浙江,化学制药,主板,20160309
3624,3624,603527.SH,603527,众源新材,安徽,铜,主板,20170907
3625,3625,603528.SH,603528,多伦科技,江苏,软件服务,主板,20160503
3626,3626,603530.SH,603530,神马电力,江苏,电气设备,主板,20190805
3627,3627,603533.SH,603533,掌阅科技,北京,互联网,主板,20170921
3628,3628,603535.SH,603535,嘉诚国际,广东,仓储物流,主板,20170808
3629,3629,603536.SH,603536,惠发食品,山东,食品,主板,20170613
3630,3630,603538.SH,603538,美诺华,浙江,化学制药,主板,20170407
3631,3631,603551.SH,603551,奥普家居,浙江,家居用品,主板,20200115
3632,3632,603555.SH,603555,*ST贵人,福建,服饰,主板,20140124
3633,3633,603556.SH,603556,海兴电力,浙江,电器仪表,主板,20161110
3634,3634,603557.SH,603557,起步股份,浙江,服饰,主板,20170818
3635,3635,603558.SH,603558,健盛集团,浙江,纺织,主板,20150127
3636,3636,603559.SH,603559,中通国脉,吉林,通信设备,主板,20161202
3637,3637,603565.SH,603565,中谷物流,上海,仓储物流,主板,20200925
3638,3638,603566.SH,603566,普莱柯,河南,生物制药,主板,20150518
3639,3639,603567.SH,603567,珍宝岛,黑龙江,中成药,主板,20150424
3640,3640,603568.SH,603568,伟明环保,浙江,环境保护,主板,20150528
3641,3641,603569.SH,603569,长久物流,北京,仓储物流,主板,20160810
3642,3642,603577.SH,603577,汇金通,山东,钢加工,主板,20161222
3643,3643,603578.SH,603578,三星新材,浙江,玻璃,主板,20170306
3644,3644,603579.SH,603579,荣泰健康,上海,医疗保健,主板,20170111
3645,3645,603580.SH,603580,艾艾精工,上海,化工原料,主板,20170525
3646,3646,603583.SH,603583,捷昌驱动,浙江,电气设备,主板,20180921
3647,3647,603585.SH,603585,苏利股份,江苏,化工原料,主板,20161214
3648,3648,603586.SH,603586,金麒麟,山东,汽车配件,主板,20170406
3649,3649,603587.SH,603587,地素时尚,上海,服饰,主板,20180622
3650,3650,603588.SH,603588,高能环境,北京,环境保护,主板,20141229
3651,3651,603589.SH,603589,口子窖,安徽,白酒,主板,20150629
3652,3652,603590.SH,603590,康辰药业,北京,化学制药,主板,20180827
3653,3653,603595.SH,603595,东尼电子,浙江,元器件,主板,20170712
3654,3654,603596.SH,603596,伯特利,安徽,汽车配件,主板,20180427
3655,3655,603598.SH,603598,引力传媒,北京,影视音像,主板,20150527
3656,3656,603599.SH,603599,广信股份,安徽,农药化肥,主板,20150513
3657,3657,603600.SH,603600,永艺股份,浙江,家居用品,主板,20150123
3658,3658,603601.SH,603601,再升科技,重庆,玻璃,主板,20150122
3659,3659,603602.SH,603602,纵横通信,浙江,通信设备,主板,20170810
3660,3660,603603.SH,603603,博天环境,北京,环境保护,主板,20170217
3661,3661,603605.SH,603605,珀莱雅,浙江,日用化工,主板,20171115
3662,3662,603606.SH,603606,东方电缆,浙江,电气设备,主板,20141015
3663,3663,603607.SH,603607,京华激光,浙江,造纸,主板,20171025
3664,3664,603608.SH,603608,天创时尚,广东,服饰,主板,20160218
3665,3665,603609.SH,603609,禾丰牧业,辽宁,饲料,主板,20140808
3666,3666,603610.SH,603610,麒盛科技,浙江,家居用品,主板,20191029
3667,3667,603611.SH,603611,诺力股份,浙江,运输设备,主板,20150128
3668,3668,603612.SH,603612,索通发展,山东,矿物制品,主板,20170718
3669,3669,603613.SH,603613,国联股份,北京,互联网,主板,20190730
3670,3670,603615.SH,603615,茶花股份,福建,家居用品,主板,20170213
3671,3671,603616.SH,603616,韩建河山,北京,其他建材,主板,20150611
3672,3672,603617.SH,603617,君禾股份,浙江,专用机械,主板,20170703
3673,3673,603618.SH,603618,杭电股份,浙江,电气设备,主板,20150217
3674,3674,603619.SH,603619,中曼石油,上海,石油开采,主板,20171117
3675,3675,603626.SH,603626,科森科技,江苏,专用机械,主板,20170209
3676,3676,603628.SH,603628,清源股份,福建,电气设备,主板,20170112
3677,3677,603629.SH,603629,利通电子,江苏,元器件,主板,20181224
3678,3678,603630.SH,603630,拉芳家化,广东,日用化工,主板,20170313
3679,3679,603633.SH,603633,徕木股份,上海,元器件,主板,20161117
3680,3680,603636.SH,603636,南威软件,福建,软件服务,主板,20141230
3681,3681,603637.SH,603637,镇海股份,浙江,建筑工程,主板,20170208
3682,3682,603638.SH,603638,艾迪精密,山东,专用机械,主板,20170120
3683,3683,603639.SH,603639,海利尔,山东,农药化肥,主板,20170112
3684,3684,603648.SH,603648,畅联股份,上海,仓储物流,主板,20170913
3685,3685,603650.SH,603650,彤程新材,上海,化工原料,主板,20180627
3686,3686,603655.SH,603655,朗博科技,江苏,汽车配件,主板,20171229
3687,3687,603656.SH,603656,泰禾智能,安徽,专用机械,主板,20170321
3688,3688,603657.SH,603657,春光科技,浙江,塑料,主板,20180730
3689,3689,603658.SH,603658,安图生物,河南,医疗保健,主板,20160901
3690,3690,603659.SH,603659,璞泰来,上海,化工原料,主板,20171103
3691,3691,603660.SH,603660,苏州科达,江苏,通信设备,主板,20161201
3692,3692,603661.SH,603661,恒林股份,浙江,家居用品,主板,20171121
3693,3693,603662.SH,603662,柯力传感,浙江,电器仪表,主板,20190806
3694,3694,603663.SH,603663,三祥新材,福建,矿物制品,主板,20160801
3695,3695,603665.SH,603665,康隆达,浙江,纺织,主板,20170313
3696,3696,603666.SH,603666,亿嘉和,江苏,专用机械,主板,20180612
3697,3697,603667.SH,603667,五洲新春,浙江,机械基件,主板,20161025
3698,3698,603668.SH,603668,天马科技,福建,饲料,主板,20170117
3699,3699,603669.SH,603669,灵康药业,西藏,化学制药,主板,20150528
3700,3700,603676.SH,603676,卫信康,西藏,化学制药,主板,20170721
3701,3701,603677.SH,603677,奇精机械,浙江,机械基件,主板,20170206
3702,3702,603678.SH,603678,火炬电子,福建,元器件,主板,20150126
3703,3703,603679.SH,603679,华体科技,四川,电气设备,主板,20170621
3704,3704,603680.SH,603680,今创集团,江苏,运输设备,主板,20180227
3705,3705,603681.SH,603681,永冠新材,上海,化工原料,主板,20190326
3706,3706,603682.SH,603682,锦和商业,上海,房产服务,主板,20200421
3707,3707,603683.SH,603683,晶华新材,上海,化工原料,主板,20171020
3708,3708,603685.SH,603685,晨丰科技,浙江,电气设备,主板,20171127
3709,3709,603686.SH,603686,龙马环卫,福建,环境保护,主板,20150126
3710,3710,603687.SH,603687,大胜达,浙江,广告包装,主板,20190726
3711,3711,603688.SH,603688,石英股份,江苏,矿物制品,主板,20141031
3712,3712,603689.SH,603689,皖天然气,安徽,供气供热,主板,20170110
3713,3713,603690.SH,603690,至纯科技,上海,专用机械,主板,20170113
3714,3714,603693.SH,603693,江苏新能,江苏,新型电力,主板,20180703
3715,3715,603696.SH,603696,安记食品,福建,食品,主板,20151209
3716,3716,603697.SH,603697,有友食品,重庆,食品,主板,20190508
3717,3717,603698.SH,603698,航天工程,北京,专用机械,主板,20150128
3718,3718,603699.SH,603699,纽威股份,江苏,专用机械,主板,20140117
3719,3719,603700.SH,603700,宁水集团,浙江,电器仪表,主板,20190122
3720,3720,603701.SH,603701,德宏股份,浙江,汽车配件,主板,20160412
3721,3721,603703.SH,603703,盛洋科技,浙江,通信设备,主板,20150423
3722,3722,603706.SH,603706,东方环宇,新疆,供气供热,主板,20180709
3723,3723,603707.SH,603707,健友股份,江苏,化学制药,主板,20170719
3724,3724,603708.SH,603708,家家悦,山东,超市连锁,主板,20161213
3725,3725,603709.SH,603709,中源家居,浙江,家居用品,主板,20180208
3726,3726,603711.SH,603711,香飘飘,浙江,软饮料,主板,20171130
3727,3727,603712.SH,603712,七一二,天津,通信设备,主板,20180226
3728,3728,603713.SH,603713,密尔克卫,上海,仓储物流,主板,20180713
3729,3729,603716.SH,603716,塞力医疗,湖北,医药商业,主板,20161031
3730,3730,603717.SH,603717,天域生态,重庆,环境保护,主板,20170327
3731,3731,603718.SH,603718,海利生物,上海,生物制药,主板,20150515
3732,3732,603719.SH,603719,良品铺子,湖北,食品,主板,20200224
3733,3733,603721.SH,603721,中广天择,湖南,影视音像,主板,20170811
3734,3734,603722.SH,603722,阿科力,江苏,化工原料,主板,20171025
3735,3735,603725.SH,603725,天安新材,广东,塑料,主板,20170906
3736,3736,603726.SH,603726,朗迪集团,浙江,机械基件,主板,20160421
3737,3737,603727.SH,603727,博迈科,天津,石油开采,主板,20161122
3738,3738,603728.SH,603728,鸣志电器,上海,电气设备,主板,20170509
3739,3739,603729.SH,603729,龙韵股份,上海,广告包装,主板,20150324
3740,3740,603730.SH,603730,岱美股份,上海,汽车配件,主板,20170728
3741,3741,603733.SH,603733,仙鹤股份,浙江,造纸,主板,20180420
3742,3742,603737.SH,603737,三棵树,福建,染料涂料,主板,20160603
3743,3743,603738.SH,603738,泰晶科技,湖北,元器件,主板,20160928
3744,3744,603739.SH,603739,蔚蓝生物,山东,农业综合,主板,20190116
3745,3745,603755.SH,603755,日辰股份,山东,食品,主板,20190828
3746,3746,603757.SH,603757,大元泵业,浙江,专用机械,主板,20170711
3747,3747,603758.SH,603758,秦安股份,重庆,汽车配件,主板,20170517
3748,3748,603766.SH,603766,隆鑫通用,重庆,摩托车,主板,20120810
3749,3749,603767.SH,603767,中马传动,浙江,汽车配件,主板,20170613
3750,3750,603768.SH,603768,常青股份,安徽,汽车配件,主板,20170324
3751,3751,603773.SH,603773,沃格光电,江西,元器件,主板,20180417
3752,3752,603776.SH,603776,永安行,江苏,公共交通,主板,20170817
3753,3753,603777.SH,603777,来伊份,上海,食品,主板,20161012
3754,3754,603778.SH,603778,乾景园林,北京,建筑工程,主板,20151231
3755,3755,603779.SH,603779,ST威龙,山东,红黄酒,主板,20160516
3756,3756,603786.SH,603786,科博达,上海,汽车配件,主板,20191015
3757,3757,603787.SH,603787,新日股份,江苏,摩托车,主板,20170427
3758,3758,603788.SH,603788,宁波高发,浙江,汽车配件,主板,20150120
3759,3759,603789.SH,603789,星光农机,浙江,农用机械,主板,20150427
3760,3760,603790.SH,603790,雅运股份,上海,染料涂料,主板,20180912
3761,3761,603797.SH,603797,联泰环保,广东,环境保护,主板,20170413
3762,3762,603798.SH,603798,康普顿,山东,石油加工,主板,20160406
3763,3763,603799.SH,603799,华友钴业,浙江,小金属,主板,20150129
3764,3764,603800.SH,603800,道森股份,江苏,专用机械,主板,20151210
3765,3765,603801.SH,603801,志邦家居,安徽,家居用品,主板,20170630
3766,3766,603803.SH,603803,瑞斯康达,北京,通信设备,主板,20170420
3767,3767,603806.SH,603806,福斯特,浙江,塑料,主板,20140905
3768,3768,603808.SH,603808,歌力思,深圳,服饰,主板,20150422
3769,3769,603809.SH,603809,豪能股份,四川,汽车配件,主板,20171128
3770,3770,603810.SH,603810,丰山集团,江苏,农药化肥,主板,20180917
3771,3771,603811.SH,603811,诚意药业,浙江,化学制药,主板,20170315
3772,3772,603813.SH,603813,原尚股份,广东,仓储物流,主板,20170918
3773,3773,603815.SH,603815,交建股份,安徽,建筑工程,主板,20191021
3774,3774,603816.SH,603816,顾家家居,浙江,家居用品,主板,20161014
3775,3775,603817.SH,603817,海峡环保,福建,环境保护,主板,20170220
3776,3776,603818.SH,603818,曲美家居,北京,家居用品,主板,20150422
3777,3777,603819.SH,603819,神力股份,江苏,电气设备,主板,20161125
3778,3778,603822.SH,603822,嘉澳环保,浙江,环境保护,主板,20160428
3779,3779,603823.SH,603823,百合花,浙江,染料涂料,主板,20161220
3780,3780,603825.SH,603825,华扬联众,北京,互联网,主板,20170802
3781,3781,603826.SH,603826,坤彩科技,福建,染料涂料,主板,20170414
3782,3782,603828.SH,603828,柯利达,江苏,装修装饰,主板,20150226
3783,3783,603829.SH,603829,洛凯股份,江苏,电气设备,主板,20171017
3784,3784,603833.SH,603833,欧派家居,广东,家居用品,主板,20170328
3785,3785,603838.SH,603838,四通股份,广东,陶瓷,主板,20150701
3786,3786,603839.SH,603839,安正时尚,浙江,服饰,主板,20170214
3787,3787,603843.SH,603843,正平股份,青海,建筑工程,主板,20160905
3788,3788,603848.SH,603848,好太太,广东,家居用品,主板,20171201
3789,3789,603855.SH,603855,华荣股份,上海,专用机械,主板,20170524
3790,3790,603856.SH,603856,东宏股份,山东,塑料,主板,20171106
3791,3791,603858.SH,603858,步长制药,山东,中成药,主板,20161118
3792,3792,603859.SH,603859,能科股份,北京,软件服务,主板,20161021
3793,3793,603860.SH,603860,中公高科,北京,公路,主板,20170802
3794,3794,603861.SH,603861,白云电器,广东,电气设备,主板,20160322
3795,3795,603863.SH,603863,松炀资源,广东,造纸,主板,20190621
3796,3796,603866.SH,603866,桃李面包,辽宁,食品,主板,20151222
3797,3797,603867.SH,603867,新化股份,浙江,化工原料,主板,20190627
3798,3798,603868.SH,603868,飞科电器,上海,家用电器,主板,20160418
3799,3799,603869.SH,603869,新智认知,广西,软件服务,主板,20150326
3800,3800,603871.SH,603871,嘉友国际,北京,仓储物流,主板,20180206
3801,3801,603876.SH,603876,鼎胜新材,江苏,铝,主板,20180418
3802,3802,603877.SH,603877,太平鸟,浙江,服饰,主板,20170109
3803,3803,603878.SH,603878,武进不锈,江苏,钢加工,主板,20161219
3804,3804,603879.SH,603879,永悦科技,福建,化工原料,主板,20170614
3805,3805,603880.SH,603880,南卫股份,江苏,医疗保健,主板,20170807
3806,3806,603881.SH,603881,数据港,上海,电信运营,主板,20170208
3807,3807,603882.SH,603882,金域医学,广东,医疗保健,主板,20170908
3808,3808,603883.SH,603883,老百姓,湖南,医药商业,主板,20150423
3809,3809,603885.SH,603885,吉祥航空,上海,空运,主板,20150527
3810,3810,603886.SH,603886,元祖股份,上海,食品,主板,20161228
3811,3811,603887.SH,603887,城地香江,上海,软件服务,主板,20161010
3812,3812,603888.SH,603888,新华网,北京,互联网,主板,20161028
3813,3813,603889.SH,603889,新澳股份,浙江,纺织,主板,20141231
3814,3814,603890.SH,603890,春秋电子,江苏,机械基件,主板,20171212
3815,3815,603893.SH,603893,瑞芯微,福建,半导体,主板,20200207
3816,3816,603895.SH,603895,天永智能,上海,专用机械,主板,20180122
3817,3817,603896.SH,603896,寿仙谷,浙江,中成药,主板,20170510
3818,3818,603897.SH,603897,长城科技,浙江,电气设备,主板,20180410
3819,3819,603898.SH,603898,好莱客,广东,家居用品,主板,20150217
3820,3820,603899.SH,603899,晨光文具,上海,文教休闲,主板,20150127
3821,3821,603900.SH,603900,莱绅通灵,江苏,服饰,主板,20161123
3822,3822,603901.SH,603901,永创智能,浙江,专用机械,主板,20150529
3823,3823,603903.SH,603903,中持股份,北京,环境保护,主板,20170314
3824,3824,603906.SH,603906,龙蟠科技,江苏,化工原料,主板,20170410
3825,3825,603908.SH,603908,牧高笛,浙江,纺织,主板,20170307
3826,3826,603909.SH,603909,合诚股份,福建,建筑工程,主板,20160628
3827,3827,603912.SH,603912,佳力图,江苏,专用机械,主板,20171101
3828,3828,603915.SH,603915,国茂股份,江苏,机械基件,主板,20190614
3829,3829,603916.SH,603916,苏博特,江苏,化工原料,主板,20171110
3830,3830,603917.SH,603917,合力科技,浙江,汽车配件,主板,20171204
3831,3831,603918.SH,603918,金桥信息,上海,软件服务,主板,20150528
3832,3832,603919.SH,603919,金徽酒,甘肃,白酒,主板,20160310
3833,3833,603920.SH,603920,世运电路,广东,元器件,主板,20170426
3834,3834,603922.SH,603922,金鸿顺,江苏,汽车配件,主板,20171023
3835,3835,603926.SH,603926,铁流股份,浙江,汽车配件,主板,20170510
3836,3836,603927.SH,603927,中科软,北京,软件服务,主板,20190909
3837,3837,603928.SH,603928,兴业股份,江苏,化工原料,主板,20161212
3838,3838,603929.SH,603929,亚翔集成,江苏,装修装饰,主板,20161230
3839,3839,603931.SH,603931,格林达,浙江,化工原料,主板,20200819
3840,3840,603933.SH,603933,睿能科技,福建,纺织机械,主板,20170706
3841,3841,603936.SH,603936,博敏电子,广东,元器件,主板,20151209
3842,3842,603937.SH,603937,丽岛新材,江苏,铝,主板,20171102
3843,3843,603938.SH,603938,三孚股份,河北,化工原料,主板,20170628
3844,3844,603939.SH,603939,益丰药房,湖南,医药商业,主板,20150217
3845,3845,603948.SH,603948,建业股份,浙江,化工原料,主板,20200302
3846,3846,603949.SH,603949,雪龙集团,浙江,汽车配件,主板,20200310
3847,3847,603950.SH,603950,长源东谷,湖北,汽车配件,主板,20200526
3848,3848,603955.SH,603955,大千生态,江苏,环境保护,主板,20170310
3849,3849,603956.SH,603956,威派格,上海,专用机械,主板,20190222
3850,3850,603958.SH,603958,哈森股份,江苏,服饰,主板,20160629
3851,3851,603959.SH,603959,百利科技,湖南,建筑工程,主板,20160517
3852,3852,603960.SH,603960,克来机电,上海,专用机械,主板,20170314
3853,3853,603963.SH,603963,大理药业,云南,化学制药,主板,20170922
3854,3854,603966.SH,603966,法兰泰克,江苏,机械基件,主板,20170125
3855,3855,603967.SH,603967,中创物流,山东,仓储物流,主板,20190429
3856,3856,603968.SH,603968,醋化股份,江苏,化工原料,主板,20150518
3857,3857,603969.SH,603969,银龙股份,天津,其他建材,主板,20150227
3858,3858,603970.SH,603970,中农立华,北京,其他商业,主板,20171116
3859,3859,603976.SH,603976,正川股份,重庆,医疗保健,主板,20170822
3860,3860,603977.SH,603977,国泰集团,江西,化工原料,主板,20161111
3861,3861,603978.SH,603978,深圳新星,深圳,铝,主板,20170807
3862,3862,603979.SH,603979,金诚信,北京,建筑工程,主板,20150630
3863,3863,603980.SH,603980,吉华集团,浙江,染料涂料,主板,20170615
3864,3864,603982.SH,603982,泉峰汽车,江苏,汽车配件,主板,20190522
3865,3865,603983.SH,603983,丸美股份,广东,日用化工,主板,20190725
3866,3866,603985.SH,603985,恒润股份,江苏,机械基件,主板,20170505
3867,3867,603986.SH,603986,兆易创新,北京,半导体,主板,20160818
3868,3868,603987.SH,603987,康德莱,上海,医疗保健,主板,20161121
3869,3869,603988.SH,603988,中电电机,江苏,电气设备,主板,20141104
3870,3870,603989.SH,603989,艾华集团,湖南,元器件,主板,20150515
3871,3871,603990.SH,603990,麦迪科技,江苏,软件服务,主板,20161208
3872,3872,603991.SH,603991,至正股份,上海,塑料,主板,20170308
3873,3873,603992.SH,603992,松霖科技,福建,家居用品,主板,20190826
3874,3874,603993.SH,603993,洛阳钼业,河南,小金属,主板,20121009
3875,3875,603995.SH,603995,甬金股份,浙江,特种钢,主板,20191224
3876,3876,603996.SH,603996,*ST中新,浙江,家用电器,主板,20151222
3877,3877,603997.SH,603997,继峰股份,浙江,汽车配件,主板,20150302
3878,3878,603998.SH,603998,方盛制药,湖南,中成药,主板,20141205
3879,3879,603999.SH,603999,读者传媒,甘肃,出版业,主板,20151210
3880,3880,605001.SH,605001,威奥股份,山东,运输设备,主板,20200522
3881,3881,605003.SH,605003,众望布艺,浙江,纺织,主板,20200908
3882,3882,605005.SH,605005,合兴股份,浙江,汽车配件,主板,20210119
3883,3883,605006.SH,605006,山东玻纤,山东,玻璃,主板,20200903
3884,3884,605007.SH,605007,五洲特纸,浙江,造纸,主板,20201110
3885,3885,605008.SH,605008,长鸿高科,浙江,塑料,主板,20200821
3886,3886,605009.SH,605009,豪悦护理,浙江,造纸,主板,20200911
3887,3887,605018.SH,605018,长华股份,浙江,汽车配件,主板,20200929
3888,3888,605050.SH,605050,福然德,上海,仓储物流,主板,20200924
3889,3889,605055.SH,605055,迎丰股份,浙江,纺织,主板,20210129
3890,3890,605058.SH,605058,澳弘电子,江苏,元器件,主板,20201021
